pk,name,category,direct_parents
10979,Pine Hills,other,1084
10980,Fortuna,other,1084
10981,Westhaven-Moonstone,other,1084
10982,Garberville,other,1084
10983,Trinidad,other,1084
10984,Lake of the Pines,other,1085
10985,Soda Springs,other,1085
10986,Graniteville,other,1085
10987,Nevada City,other,1085
10988,Lake Wildwood,other,1085
10989,Washington,other,1085
10990,North San Juan,other,1085
10991,Floriston,other,1085
10992,Rough and Ready,other,1085
10993,Kingvale,other,"1836,1085"
10994,Alta Sierra,other,"2811,1085"
10995,Grass Valley,other,1085
10996,Penn Valley,other,1085
10997,Truckee,other,1085
10998,Fort Garland,other,1086
10999,San Acacio,other,1086
11000,San Luis,other,1086
11001,Blanca,other,1086
11002,Saybrook Manor,other,1087
11003,Old Saybrook Center,other,1087
11004,Portland,other,1087
11005,Clinton,other,1087
11006,Deep River Center,other,1087
11007,Durham,other,1087
11008,Westbrook Center,other,1087
11009,Fenwick,other,1087
11010,Chester Center,other,1087
11011,Essex Village,other,1087
11012,Lake Pocotopaug,other,1087
11013,Moodus,other,1087
11014,Middletown,other,1087
11015,East Hampton,other,1087
11016,Higganum,other,1087
11017,Ardentown,other,1088
11018,St. Georges,other,1088
11019,Ardencroft,other,1088
11020,Odessa,other,1088
11021,Port Penn,other,1088
11022,Claymont,other,1088
11023,Wilmington Manor,other,1088
11024,Newport,other,1088
11025,Arden,other,1088
11026,Bellefonte,other,1088
11027,Clayton,other,"1088,1089"
11028,Delaware City,other,1088
11029,Elsmere,other,1088
11030,Smyrna,other,"1088,1089"
11031,Townsend,other,1088
11032,Wilmington,other,1088
11033,Middletown,other,1088
11034,Pike Creek,other,1088
11035,Brookside,other,1088
11036,Glasgow,other,1088
11037,Greenville,other,1088
11038,North Star,other,1088
11039,Pike Creek Valley,other,1088
11040,Edgemoor,other,1088
11041,Hockessin,other,1088
11042,Bear,other,1088
11043,Newark,other,1088
11044,New Castle,other,1088
11045,Farmington,other,1089
11046,Woodside,other,1089
11047,Dover,other,1089
11048,Hartly,other,1089
11049,Dover Base Housing,other,1089
11050,Bowers,other,1089
11051,Magnolia,other,1089
11052,Viola,other,1089
11053,Little Creek,other,1089
11054,Felton,other,1089
11055,Houston,other,1089
11056,Rodney Village,other,1089
11057,Camden,other,1089
11058,Kenton,other,1089
11059,Leipsic,other,1089
11060,Wyoming,other,1089
11061,Highland Acres,other,1089
11062,Kent Acres,other,1089
11063,Rising Sun-Lebanon,other,1089
11064,Riverview,other,1089
11065,Woodside East,other,1089
11066,Milford,other,"1275,1089"
11067,Harrington,other,1089
11068,Cheswold,other,1089
11069,Frederica,other,1089
11070,Apalachicola,other,1090
11071,Carrabelle,other,1090
11072,Eastpoint,other,1090
11073,St. George Island,other,1090
11074,Perry,other,1091
11075,Steinhatchee,other,1091
11076,Plant City,other,1092
11077,Tampa,other,1092
11078,Dover,other,1092
11079,Mango,other,1092
11080,University,other,"1092,2137"
11081,Pebble Creek,other,1092
11082,Progress Village,other,1092
11083,Bloomingdale,other,1092
11084,Balm,other,1092
11085,Seffner,other,1092
11086,Carrollwood,other,1092
11087,Gibsonton,other,1092
11088,Brandon,other,1092
11089,Cheval,other,1092
11090,Egypt Lake-Leto,other,1092
11091,Lutz,other,1092
11092,Ruskin,other,1092
11093,Valrico,other,1092
11094,Westchase,other,1092
11095,Northdale,other,1092
11096,East Lake-Orient Park,other,1092
11097,Fish Hawk,other,1092
11098,Citrus Park,other,1092
11099,Keystone,other,1092
11100,Palm River-Clair Mel,other,1092
11101,Riverview,other,1092
11102,Town 'n' Country,other,1092
11103,Wimauma,other,1092
11104,Apollo Beach,other,1092
11105,Sun City Center,other,1092
11106,Thonotosassa,other,1092
11107,Temple Terrace,other,1092
11108,Lake Magdalene,other,1092
11109,Sawgrass,other,1093
11110,Marineland,other,"1093,2724"
11111,Hastings,other,1093
11112,St. Augustine,other,1093
11113,Fruit Cove,other,1093
11114,St. Augustine South,other,1093
11115,Nocatee,other,1093
11116,St. Augustine Shores,other,1093
11117,Butler Beach,other,1093
11118,Palm Valley,other,1093
11119,Crescent Beach,other,1093
11120,St. Augustine Beach,other,1093
11121,Vilano Beach,other,1093
11122,Flagler Estates,other,1093
11123,World Golf Village,other,1093
11124,Goodenow,other,1094
11125,Lakewood Shores,other,1094
11126,New Lenox,other,1094
11127,Orland Park,other,"1094,2208"
11128,Symerton,other,1094
11129,Lockport Heights,other,1094
11130,Lorenzo,other,1094
11131,Woodridge,other,"1094,1283"
11132,Andres,other,1094
11133,Mokena,other,1094
11134,Ingalls Park,other,1094
11135,Godley,other,"3476,1094"
11136,Bolingbrook,other,"1094,1283"
11137,Frankfort,other,"1094,2208"
11138,Coal City,other,"3476,1094"
11139,Elwood,other,1094
11140,Aurora,other,"1094,2853,1283,3865"
11141,Braceville,other,"3476,1094"
11142,Willowbrook,other,"1094,1283"
11143,Shorewood,other,1094
11144,Sunnyland,other,1094
11145,Ridgewood,other,1094
11146,Plainfield,other,"1094,3865"
11147,Arbury Hills,other,1094
11148,Ritchie,other,1094
11149,Monee,other,1094
11150,Romeoville,other,1094
11151,Joliet,other,"1094,3865"
11152,Minooka,other,"3476,1094,3865"
11153,Beecher,other,1094
11154,Braidwood,other,"3476,1094"
11155,Diamond,other,"3476,1094"
11156,Crystal Lawns,other,1094
11157,Fairmont,other,1094
11158,Frankfort Square,other,1094
11159,Preston Heights,other,1094
11160,Rest Haven,other,1094
11161,Bonnie Brae,other,1094
11162,Eagle Lake,other,1094
11163,Plum Valley,other,1094
11164,Peotone,other,1094
11165,Crete,other,1094
11166,Park Forest,other,"1094,2208"
11167,Wilton Center,other,1094
11168,Custer Park,other,1094
11169,Marley,other,1094
11170,Channahon,other,"3476,1094"
11171,Naperville,other,"1094,1283"
11172,Rockdale,other,1094
11173,Steger,other,"1094,2208"
11174,Crest Hill,other,1094
11175,University Park,other,"1094,2208"
11176,Homer Glen,other,"1094,2208"
11177,Tinley Park,other,"1094,2208"
11178,Lemont,other,"1094,1283,2208"
11179,Wilmington,other,"1094,2461"
11180,Manhattan,other,1094
11181,Lockport,other,1094
11182,Ferry Pass,other,1095
11183,Bellview,other,1095
11184,Warrington,other,1095
11185,Molino,other,1095
11186,Ensley,other,1095
11187,Myrtle Grove,other,1095
11188,Gonzalez,other,1095
11189,Goulding,other,1095
11190,Century,other,1095
11191,Pensacola Station,other,1095
11192,West Pensacola,other,1095
11193,Pensacola,other,1095
11194,Brent,other,1095
11195,Sopchoppy,other,1096
11196,St. Marks,other,1096
11197,Panacea,other,1096
11198,Crawfordville,other,1096
11199,Greenville,other,1097
11200,Lee,other,1097
11201,Madison,other,1097
11202,Jacksonville,other,1098
11203,Baldwin,other,1098
11204,Neptune Beach,other,1098
11205,Jacksonville Beach,other,1098
11206,Atlantic Beach,other,1098
11207,St. Simons,other,1099
11208,Sterling,other,1099
11209,Everett,other,1099
11210,Jekyll Island,other,1099
11211,Country Club Estates,other,1099
11212,Brunswick,other,1099
11213,Dock Junction,other,1099
11214,Kingsland,other,1100
11215,Waverly,other,1100
11216,St. Marys,other,1100
11217,Kings Bay Base,other,1100
11218,Woodbine,other,1100
11219,Waco,other,1101
11220,Tallapoosa,other,1101
11221,Buchanan,other,1101
11222,Temple,other,"3071,1101"
11223,Bremen,other,"3071,1101"
11224,Augusta-Richmond County consolidated government (balance),other,1102
11225,Blythe,other,"1102,1657"
11226,Hephzibah,other,1102
11227,San Jose,other,"1103,3519"
11228,Topeka,other,1103
11229,Bath,other,1103
11230,Goofy Ridge,other,1103
11231,Manito,other,1103
11232,Easton,other,1103
11233,Forest City,other,1103
11234,Kilbourne,other,1103
11235,Mason City,other,1103
11236,Havana,other,1103
11237,Ferdinand,other,1104
11238,White Bird,other,1104
11239,Elk City,other,1104
11240,Stites,other,1104
11241,Cottonwood,other,1104
11242,Kamiah,other,"2107,1104"
11243,Riggins,other,1104
11244,Kooskia,other,1104
11245,Grangeville,other,1104
11246,Mullan,other,1105
11247,Wardner,other,1105
11248,Silverton,other,1105
11249,Osburn,other,1105
11250,Smelterville,other,1105
11251,Pinehurst,other,1105
11252,Wallace,other,1105
11253,Kellogg,other,1105
11254,Hindsboro,other,1106
11255,Newman,other,1106
11256,Arcola,other,1106
11257,Garrett,other,1106
11258,Camargo,other,1106
11259,Arthur,other,"1106,3742"
11260,Villa Grove,other,1106
11261,Atwood,other,"1106,3028"
11262,Tuscola,other,1106
11263,New Chicago,other,1107
11264,Shelby,other,1107
11265,Hammond,other,1107
11266,Schneider,other,1107
11267,St. John,other,1107
11268,Hobart,other,1107
11269,Dyer,other,1107
11270,Griffith,other,1107
11271,Highland,other,"1107,3493"
11272,Merrillville,other,1107
11273,Munster,other,1107
11274,Schererville,other,1107
11275,Winfield,other,1107
11276,Lake Dalecarlia,other,1107
11277,East Chicago,other,1107
11278,Gary,other,1107
11279,Lake Station,other,1107
11280,Lakes of the Four Seasons,other,"1107,3579"
11281,Crown Point,other,1107
11282,Lowell,other,1107
11283,Cedar Lake,other,1107
11284,Whiting,other,1107
11285,Sandusky,other,1108
11286,Wever,other,1108
11287,Mooar,other,1108
11288,Franklin,other,1108
11289,Montrose,other,1108
11290,Denmark,other,1108
11291,Argyle,other,1108
11292,Donnellson,other,1108
11293,Fort Madison,other,1108
11294,Houghton,other,1108
11295,Keokuk,other,1108
11296,St. Paul,other,1108
11297,West Point,other,1108
11298,Toronto,other,1109
11299,Lost Nation,other,1109
11300,Low Moor,other,1109
11301,Andover,other,1109
11302,Big Rock,other,"1458,1109"
11303,Calamus,other,1109
11304,Grand Mound,other,1109
11305,Charlotte,other,1109
11306,Maquoketa,other,"3676,1109"
11307,Camanche,other,1109
11308,Clinton,other,1109
11309,DeWitt,other,1109
11310,Wheatland,other,1109
11311,Goose Lake,other,1109
11312,Welton,other,1109
11313,Delmar,other,1109
11314,Carpenter,other,1110
11315,Mitchell,other,1110
11316,Stacyville,other,1110
11317,New Haven,other,1110
11318,Little Cedar,other,1110
11319,Riceville,other,"1110,3972"
11320,Orchard,other,1110
11321,Osage,other,1110
11322,Meyer,other,1110
11323,Mona,other,1110
11324,Otranto,other,1110
11325,Toeterville,other,1110
11326,St. Ansgar,other,1110
11327,McIntire,other,1110
11328,Hammonton,other,1111
11329,Mizpah,other,1111
11330,East Vineland,other,1111
11331,Germania,other,1111
11332,Cologne,other,1111
11333,McKee City,other,1111
11334,Folsom,other,1111
11335,Bargaintown,other,1111
11336,Stockton University,other,1111
11337,Ventnor City,other,1111
11338,Longport,other,1111
11339,Estell Manor,other,1111
11340,Somers Point,other,1111
11341,Linwood,other,1111
11342,Mays Landing,other,1111
11343,Collings Lakes,other,1111
11344,Oceanville,other,1111
11345,Dorothy,other,1111
11346,Pleasantville,other,1111
11347,Corbin City,other,1111
11348,Milmay,other,"1111,2045"
11349,Richland,other,1111
11350,English Creek,other,1111
11351,Nesco,other,1111
11352,Absecon Highlands,other,1111
11353,Leeds Point,other,1111
11354,Elwood,other,1111
11355,Pomona,other,1111
11356,Newtonville,other,1111
11357,Sweetwater,other,1111
11358,Absecon,other,1111
11359,Buena,other,1111
11360,Egg Harbor City,other,1111
11361,Northfield,other,1111
11362,Brigantine,other,1111
11363,Atlantic City,other,1111
11364,Margate City,other,1111
11365,Smithville,other,1111
11366,Port Republic,other,1111
11367,Mission,other,1112
11368,Overland Park,other,1112
11369,Westwood,other,1112
11370,Westwood Hills,other,1112
11371,Lake Quivira,other,"2447,1112"
11372,De Soto,other,"2927,1112"
11373,Fairway,other,1112
11374,Gardner,other,1112
11375,Mission Hills,other,1112
11376,Roeland Park,other,1112
11377,Bonner Springs,other,"2447,1112,2927"
11378,Prairie Village,other,1112
11379,Shawnee,other,1112
11380,Spring Hill,other,"3124,1112"
11381,Mission Woods,other,1112
11382,Edgerton,other,1112
11383,Leawood,other,1112
11384,Olathe,other,1112
11385,Lenexa,other,1112
11386,Merriam,other,1112
11387,Hays,other,1113
11388,Pleasant Hill,other,1113
11389,Cricket,other,1113
11390,North Wilkesboro,other,1113
11391,Ronda,other,1113
11392,Wilkesboro,other,1113
11393,Fairplains,other,1113
11394,Elkin,other,"1113,1332"
11395,Moravian Falls,other,1113
11396,Millers Creek,other,1113
11397,Mulberry,other,1113
11398,Leggett,other,1114
11399,Princeville,other,1114
11400,Speed,other,1114
11401,Whitakers,other,"1114,1906"
11402,Conetoe,other,1114
11403,Macclesfield,other,1114
11404,Rocky Mount,other,"1114,1906"
11405,Pinetops,other,1114
11406,Sharpsburg,other,"1114,1906,3255"
11407,Tarboro,other,1114
11408,Albemarle,other,1115
11409,New London,other,1115
11410,Oakboro,other,1115
11411,Badin,other,1115
11412,Locust,other,"1115,3812"
11413,Norwood,other,1115
11414,Stanfield,other,1115
11415,Richfield,other,1115
11416,Misenheimer,other,1115
11417,Millingport,other,1115
11418,Aquadale,other,1115
11419,Red Cross,other,1115
11420,Lexington,other,1116
11421,Wallburg,other,1116
11422,High Point,other,"2582,3288,1116,3263"
11423,Welcome,other,1116
11424,Yadkin College,other,1116
11425,Midway,other,1116
11426,Thomasville,other,"2582,1116"
11427,Southmont,other,1116
11428,Tyro,other,1116
11429,Denton,other,1116
11430,Kannapolis,other,"1117,3812"
11431,Salisbury,other,1117
11432,Cleveland,other,1117
11433,Landis,other,1117
11434,Granite Quarry,other,1117
11435,Faith,other,1117
11436,Enochville,other,1117
11437,East Spencer,other,1117
11438,Spencer,other,1117
11439,Rockwell,other,1117
11440,Gold Hill,other,1117
11441,China Grove,other,1117
11442,Maggie Valley,other,1118
11443,West Canton,other,1118
11444,Canton,other,1118
11445,Waynesville,other,1118
11446,Lake Junaluska,other,1118
11447,Clyde,other,1118
11448,Newton Grove,other,1119
11449,Autryville,other,1119
11450,Salemburg,other,1119
11451,Spivey's Corner,other,1119
11452,Garland,other,1119
11453,Falcon,other,"2372,1119"
11454,Clinton,other,1119
11455,Harrells,other,"1119,3254"
11456,Roseboro,other,1119
11457,Delway,other,1119
11458,Ingold,other,1119
11459,Plain View,other,1119
11460,Vann Crossroads,other,1119
11461,Ivanhoe,other,1119
11462,Keener,other,1119
11463,Turkey,other,1119
11464,Bonnetsville,other,1119
11465,Kinston,other,1120
11466,Jackson Heights,other,1120
11467,Grifton,other,"1649,1120"
11468,Pink Hill,other,1120
11469,Deep Run,other,1120
11470,La Grange,other,1120
11471,Graingers,other,1120
11472,Mamers,other,1121
11473,Dunn,other,1121
11474,Angier,other,"1121,1648"
11475,Bunnlevel,other,1121
11476,Buies Creek,other,1121
11477,Erwin,other,1121
11478,Lillington,other,1121
11479,Anderson Creek,other,1121
11480,Coats,other,1121
11481,Spout Springs,other,1121
11482,Cherokee,other,"1122,2134"
11483,Bryson City,other,1122
11484,Como,other,1123
11485,Winton,other,1123
11486,Ahoskie,other,1123
11487,Cofield,other,1123
11488,Murfreesboro,other,1123
11489,Harrellsville,other,1123
11490,Heil,other,1124
11491,Carson,other,1124
11492,Raleigh,other,1124
11493,New Leipzig,other,1124
11494,Elgin,other,1124
11495,Leith,other,1124
11496,Pancoastburg,other,1125
11497,Milledgeville,other,1125
11498,New Holland,other,"3430,1125"
11499,Octa,other,1125
11500,Good Hope,other,1125
11501,Bloomingburg,other,1125
11502,Jeffersonville,other,1125
11503,Washington Court House,other,1125
11504,Rocky Point,other,1126
11505,Broken Arrow,other,"1746,1126"
11506,Clarksville,other,1126
11507,Bixby,other,"1746,1126"
11508,Toppers,other,1126
11509,Porter,other,1126
11510,Tullahassee,other,1126
11511,Catoosa,other,"1126,2862"
11512,Fair Oaks,other,"1126,2862"
11513,Wagoner,other,1126
11514,Mallard Bay,other,1126
11515,Okay,other,1126
11516,Coweta,other,1126
11517,Taylor Ferry,other,1126
11518,Whitehorn Cove,other,1126
11519,Redbird,other,1126
11520,Custer City,other,1127
11521,Butler,other,"2964,1127"
11522,Hammon,other,"2963,1127"
11523,Clinton,other,"1127,3451"
11524,Weatherford,other,1127
11525,Thomas,other,1127
11526,Arapaho,other,1127
11527,Blodgett,other,1128
11528,Alsea,other,1128
11529,Adair Village,other,1128
11530,Corvallis,other,1128
11531,Alpine,other,1128
11532,Summit,other,1128
11533,Monroe,other,1128
11534,Philomath,other,1128
11535,Kings Valley,other,1128
11536,Bellfountain,other,1128
11537,Albany,other,"1128,2008"
11538,Rankin,other,1129
11539,Port Vue,other,1129
11540,Whitaker,other,1129
11541,Ben Avon,other,1129
11542,Ben Avon Heights,other,1129
11543,Crafton,other,1129
11544,Elizabeth,other,1129
11545,McDonald,other,"1129,1154"
11546,Glen Osborne,other,1129
11547,Rosslyn Farms,other,1129
11548,Blawnox,other,1129
11549,Verona,other,1129
11550,Russellton,other,1129
11551,Harwick,other,1129
11552,Coraopolis,other,1129
11553,Thornburg,other,1129
11554,Brackenridge,other,1129
11555,Heidelberg,other,1129
11556,North Braddock,other,1129
11557,Pittsburgh,other,1129
11558,Versailles,other,1129
11559,Dravosburg,other,1129
11560,Chalfant,other,1129
11561,Pennsbury Village,other,1129
11562,Franklin Park,other,1129
11563,Edgeworth,other,1129
11564,Wall,other,1129
11565,Emsworth,other,1129
11566,Cheswick,other,1129
11567,Duquesne,other,1129
